,date,adj _close,volume,VolStat,id,negative,neutral,positive,vix_adj_close,close_previous
0,2016-03-30,61.3308,7208500,0.01039075076833007,9,85,145,218,13.56,59.6104
1,2016-04-29,59.6104,12099000,0.03579223046704486,9,83,181,197,15.7,65.0664
2,2016-06-29,65.0664,7014700,0.012983386849085477,9,73,192,204,16.64,64.4721
3,2016-08-30,64.4721,5774200,0.008543417366946771,9,88,183,177,13.12,63.9477
4,2016-09-29,63.9477,7996800,0.015229844907083824,9,97,178,180,14.02,64.5264
5,2016-11-29,64.5264,7310100,0.008265620622023025,9,108,226,135,12.9,62.9394
6,2016-12-30,62.9394,6889500,0.008680555555555679,9,86,120,249,14.04,60.4808
7,2017-01-30,60.4808,8641500,0.012951394179491217,9,73,150,217,11.88,65.3251
8,2017-02-27,65.3251,9254700,0.012313226342003328,9,66,123,180,12.09,65.6678
9,2017-03-30,65.6678,8141500,0.015277974253784105,9,141,157,156,11.54,72.1649
10,2017-05-30,72.1649,5410400,0.006025641025641011,9,94,181,195,10.38,70.1149
11,2017-06-29,70.1149,7063500,0.010885245901639322,9,118,146,188,11.44,72.9812
12,2017-08-30,72.9812,5829800,0.007358538442019771,9,126,96,232,11.22,72.6095
13,2017-09-29,72.6095,10353400,0.012935954343690503,9,90,133,202,9.51,80.796
14,2017-10-30,80.796,7052000,0.017739367750739168,9,78,261,152,10.5,100.6328
15,2018-01-30,100.6328,9180500,0.020249221183800566,9,76,79,289,14.79,85.4907
16,2018-02-27,85.4907,13376100,0.02360354587204949,9,73,106,286,18.59,79.5447
17,2018-05-30,79.5447,9314100,0.023893268647665236,9,142,109,203,14.94,80.9915
18,2018-06-29,80.9915,8255600,0.007916181606519287,9,89,189,191,16.09,84.0458
19,2018-07-30,84.0458,6010700,0.01193181818181815,9,157,104,196,14.26,91.4009
20,2018-08-30,91.4009,7058700,0.01099476439790573,9,111,120,194,13.53,97.4119
21,2018-10-30,97.4119,12708500,0.02534677177926347,9,93,146,227,23.35,92.5327
22,2018-11-29,92.5327,6241300,0.0112347969490827,9,123,189,164,18.79,90.6565
23,2019-01-30,90.6565,11849300,0.026272238311956887,9,106,81,267,17.66,93.8218
24,2019-02-27,93.8218,7902300,0.008153281695882563,9,143,152,173,14.7,97.6436
25,2019-04-29,97.6436,6379700,0.011974872398900657,9,152,146,181,13.11,98.7712
26,2019-05-30,98.7712,5019600,0.015416138159820455,9,140,124,183,17.3,108.311
27,2019-07-30,108.311,3035200,0.006514367303230448,9,184,101,154,13.94,110.9811
28,2019-08-30,110.9811,5705300,0.012869565217391216,9,153,77,209,18.98,114.7109
29,2019-10-30,114.7109,2996200,0.01126472094214036,9,199,124,148,12.33,115.6725
30,2019-11-29,115.6725,3157300,0.008141682054725524,9,159,97,217,12.62,116.4938
31,2019-12-30,116.4938,2945800,0.005676126878130274,9,106,126,248,14.82,113.7424
32,2020-01-30,113.7424,4581500,0.012023181385693284,9,62,97,322,15.49,107.7128
33,2020-02-27,107.7128,9492300,0.033049040511727065,9,155,108,166,39.16,112.8835
34,2020-03-30,112.8835,9737500,0.04344716610048274,9,114,135,224,57.08,121.1251
35,2020-04-29,121.1251,14870700,0.02556343075575383,9,81,60,334,31.23,117.1893
36,2020-06-29,117.1893,5503800,0.012320675105485299,9,133,185,133,31.78,128.0755
37,2020-07-30,128.0755,4596100,0.013135527739143785,9,172,86,220,24.76,135.5401
38,2020-09-29,135.5401,9234300,0.012750455373406194,9,98,132,175,26.27,137.1313
39,2020-10-30,137.1313,6200600,0.01954303779278631,9,170,173,129,38.02,143.0189
40,2020-12-30,143.0189,6250400,0.008351739370513584,9,241,67,140,22.77,135.209
41,2021-03-30,135.209,9076700,0.015550502457272826,9,128,134,166,19.61,139.0838
42,2021-04-29,139.0838,6532000,0.015228426395939045,9,108,155,206,17.61,
