,date,adj _close,volume,VolStat,id,negative,neutral,positive,vix_adj_close,close_previous
0,2016-01-19,59.3345,1529900,0.010560405519571952,3,2.0,25.0,6.0,26.05,58.385
1,2016-01-20,58.385,2496600,0.03193443549526623,3,4.0,8.0,13.0,27.59,58.2684
2,2016-01-21,58.2684,2301500,0.0208214489446664,3,1.0,7.0,7.0,26.69,59.6426
3,2016-01-22,59.6426,1366200,0.021794508915935352,3,3.0,12.0,6.0,22.34,58.7265
4,2016-01-25,58.7265,1289300,0.01699438202247202,3,24.0,9.0,9.0,24.15,59.3012
5,2016-01-26,59.3012,2239600,0.01990332669889118,3,14.0,12.0,22.0,22.5,59.6093
6,2016-01-27,59.6093,1244800,0.01666199943993276,3,74.0,15.0,10.0,23.11,60.6254
7,2016-01-28,60.6254,1580100,0.021070141391738233,3,30.0,6.0,12.0,22.42,61.1668
8,2016-01-29,61.1668,2324900,0.015595075239398093,3,30.0,5.0,9.0,20.2,62.4411
9,2016-02-12,62.4411,2599400,0.01762410870442624,3,4.0,8.0,8.0,25.4,62.6243
10,2016-02-16,62.6243,3284700,0.020177562550443905,3,4.0,10.0,8.0,24.11,63.0908
11,2016-02-17,63.0908,2535500,0.016378162450066444,3,8.0,27.0,8.0,22.31,63.1241
12,2016-02-18,63.1241,2039400,0.015690928270042162,3,7.0,15.0,6.0,21.64,62.8992
13,2016-02-19,62.8992,2124700,0.010183838116651371,3,2.0,16.0,8.0,20.53,61.4833
14,2016-02-22,61.4833,3852900,0.028072033898304958,3,2.0,14.0,15.0,19.38,61.7332
15,2016-02-23,61.7332,2809500,0.01414004078857909,3,5.0,22.0,16.0,20.98,61.5583
16,2016-02-24,61.5583,2257000,0.009740259740259724,3,5.0,10.0,12.0,20.72,62.3911
17,2016-02-25,62.3911,2083400,0.012543835985972385,3,7.0,9.0,12.0,19.11,61.5862
18,2016-02-26,61.5862,2872200,0.026950925181013555,3,11.0,15.0,7.0,19.81,62.9613
19,2016-03-15,62.9613,1208000,0.015297906602254437,3,,4.0,,16.84,63.4141
20,2016-03-16,63.4141,1732200,0.018049104180491035,3,4.0,20.0,13.0,14.99,64.0933
21,2016-03-17,64.0933,2155500,0.014620653319283448,3,7.0,16.0,26.0,14.44,63.8585
22,2016-03-18,63.8585,2632200,0.009669410688618775,3,6.0,8.0,11.0,14.02,63.2967
23,2016-03-21,63.2967,1480900,0.00870827285921621,3,7.0,14.0,17.0,13.79,62.4079
24,2016-03-22,62.4079,2415900,0.017804942864735628,3,4.0,27.0,20.0,14.17,62.9194
25,2016-03-23,62.9194,1841200,0.015603981705676574,3,3.0,14.0,11.0,14.94,63.2548
26,2016-03-24,63.2548,1212000,0.0126784999332709,3,11.0,7.0,7.0,14.74,63.4476
27,2016-03-28,63.4476,1088100,0.008358763433726886,3,6.0,11.0,5.0,15.24,64.219
28,2016-03-29,64.219,1841500,0.016627078384798166,3,3.0,11.0,20.0,13.82,64.4203
29,2016-03-30,64.4203,1698900,0.007156798959011024,3,8.0,11.0,10.0,13.56,64.2861
30,2016-04-13,64.2861,1685100,0.0141935483870967,3,5.0,8.0,3.0,13.84,64.11
31,2016-04-14,64.11,2205800,0.009258051897248583,3,3.0,8.0,11.0,13.72,65.024
32,2016-04-15,65.024,2237500,0.015684224284407116,3,2.0,11.0,10.0,13.62,65.1246
33,2016-04-18,65.1246,1399200,0.00915538362346865,3,5.0,10.0,10.0,13.35,65.0659
34,2016-04-19,65.0659,1541800,0.00952503539709112,3,3.0,14.0,7.0,13.24,64.3196
35,2016-04-20,64.3196,1373300,0.01534691771988648,3,5.0,5.0,16.0,13.28,62.8775
36,2016-04-21,62.8775,1862300,0.023322475570032655,3,10.0,8.0,8.0,13.95,63.1206
37,2016-04-22,63.1206,1210600,0.00839216731051013,3,3.0,6.0,7.0,13.22,63.5566
38,2016-04-25,63.5566,1312100,0.013040585495675178,3,6.0,11.0,36.0,14.08,63.1542
39,2016-04-26,63.1542,1767900,0.011197470688973898,3,7.0,9.0,13.0,13.96,64.0513
40,2016-04-27,64.0513,1397100,0.015219692959237767,3,2.0,11.0,20.0,13.77,64.1268
41,2016-04-28,64.1268,859500,0.01475237091675435,3,14.0,12.0,38.0,15.22,64.4035
42,2016-04-29,64.4035,1300500,0.011516817170527358,3,4.0,21.0,10.0,15.7,63.8752
43,2016-05-11,63.8752,1941000,0.01114754098360667,3,5.0,8.0,27.0,14.69,64.8227
44,2016-05-12,64.8227,2172300,0.011991657977059459,3,1.0,7.0,13.0,14.41,64.7221
45,2016-05-13,64.7221,2378600,0.012838801711840162,3,1.0,10.0,12.0,15.04,64.7556
46,2016-05-16,64.7556,1622600,0.008570315543435873,3,1.0,13.0,8.0,14.68,63.238
47,2016-05-17,63.238,2099800,0.028467437930586214,3,2.0,14.0,20.0,15.57,62.9194
48,2016-05-18,62.9194,3168900,0.01845949535192564,3,3.0,5.0,7.0,15.95,63.0871
49,2016-05-19,63.0871,1877300,0.011091808098356252,3,9.0,4.0,8.0,16.33,62.2989
50,2016-05-20,62.2989,2587400,0.014756713639989358,3,2.0,17.0,11.0,15.2,62.3911
51,2016-05-23,62.3911,1739200,0.010632570659488453,3,3.0,10.0,7.0,15.82,62.5924
52,2016-05-24,62.5924,1758700,0.01020819341840168,3,3.0,9.0,15.0,14.42,62.6762
53,2016-05-25,62.6762,1479100,0.008298755186722052,3,5.0,8.0,3.0,13.9,63.1625
54,2016-05-26,63.1625,1669600,0.010695187165775364,3,1.0,9.0,1.0,13.43,62.8756
55,2016-05-27,62.8756,1434600,0.014003734329154402,3,1.0,24.0,5.0,13.12,64.9098
56,2016-06-13,64.9098,2437900,0.01871794871794882,3,4.0,10.0,7.0,20.97,64.8929
57,2016-06-14,64.8929,2262900,0.01828392320752242,3,8.0,26.0,10.0,20.5,64.4118
58,2016-06-15,64.4118,1986100,0.016256990505917543,3,4.0,19.0,13.0,20.14,65.0195
59,2016-06-16,65.0195,1740500,0.015209125475285313,3,4.0,17.0,13.0,19.37,64.8
60,2016-06-17,64.8,1863600,0.013381837079381592,3,1.0,5.0,14.0,19.41,64.876
61,2016-06-20,64.876,1478300,0.008433891267678809,3,3.0,40.0,14.0,18.37,65.2728
62,2016-06-21,65.2728,1735400,0.009725103734439834,3,1.0,14.0,9.0,18.48,65.2896
63,2016-06-22,65.2896,1201600,0.006203153269578571,3,1.0,15.0,6.0,21.17,65.6948
64,2016-06-23,65.6948,978100,0.008618471829174194,3,4.0,10.0,15.0,17.25,65.1546
65,2016-06-24,65.1546,2932400,0.021722062287359286,3,2.0,10.0,11.0,25.76,64.8507
66,2016-06-27,64.8507,2523900,0.011329600208360336,3,5.0,7.0,7.0,23.85,64.2852
67,2016-06-28,64.2852,2092800,0.02015080603224125,3,6.0,11.0,14.0,18.75,65.4753
68,2016-06-29,65.4753,3037600,0.022068425176286207,3,8.0,13.0,7.0,16.64,72.5825
69,2016-07-15,72.5825,8330900,0.015093015093015,3,1.0,3.0,2.0,12.67,72.2617
70,2016-07-18,72.2617,3282000,0.011401977894124372,3,7.0,8.0,12.0,12.44,73.4181
71,2016-07-19,73.4181,3168100,0.020563149900689227,3,2.0,8.0,13.0,11.97,69.4341
72,2016-07-20,69.4341,8305000,0.055350978135788285,3,6.0,5.0,11.0,11.77,69.6198
73,2016-07-21,69.6198,2670700,0.009698145229724781,3,7.0,14.0,5.0,12.74,69.9405
74,2016-07-22,69.9405,1555900,0.0073698199830856525,3,4.0,10.0,9.0,12.02,70.4892
75,2016-07-25,70.4892,1553100,0.010869565217391202,3,1.0,15.0,47.0,12.87,69.9236
76,2016-07-26,69.9236,1563600,0.015088013411567538,3,7.0,18.0,37.0,13.05,68.5984
77,2016-07-27,68.5984,3017100,0.020692158760890707,3,5.0,13.0,8.0,12.83,69.0373
78,2016-07-28,69.0373,1954100,0.009342347879532946,3,5.0,16.0,14.0,12.72,69.8139
79,2016-07-29,69.8139,1943300,0.015747070312500076,3,3.0,3.0,7.0,11.87,70.3879
80,2016-08-15,70.3879,1466500,0.00779563444471086,3,1.0,3.0,1.0,11.81,69.5944
81,2016-08-16,69.5944,1239200,0.011654451519884642,3,1.0,2.0,6.0,12.64,69.6957
82,2016-08-17,69.6957,2067300,0.018489425981873125,3,4.0,10.0,10.0,12.19,70.0756
83,2016-08-18,70.0756,1671700,0.00860710389138087,3,1.0,8.0,24.0,11.43,70.0924
