2021-05-31 22:55:21,1399499771388248066,0,67,b'RT @Chris1928: Sadly @netflix after 10 years I had to #CancelNetflix. The #StrangerThings collab with @7DS_en should have never been given\xe2\x80\xa6'

2021-05-31 20:41:47,1399466157812457480,0,1,b'RT @AnwarKasi: @NetflixSA @LesleyAnnBrandt Everyday is Waiting For The OA Part III Day. \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https:\xe2\x80\xa6'

2021-05-31 20:37:08,1399464988696317957,0,1,"b'RT @AnwarKasi: @NetflixSA The OA Part III, please \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/7xO0qoDPcO'"

2021-05-31 18:23:20,1399431315326308355,1,0,b'@WIRED @WiredUK Screw the fan base is all about metrics...\n\n#cancelnetflix'

2021-05-31 15:37:39,1399389621503545346,3,0,b'@netflix The OA Part III! \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/rV5pGHkl7K'

2021-05-31 15:34:55,1399388930282344448,0,67,b'RT @Chris1928: Sadly @netflix after 10 years I had to #CancelNetflix. The #StrangerThings collab with @7DS_en should have never been given\xe2\x80\xa6'

2021-05-31 15:33:39,1399388612534407176,4,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/2mYfDvvQp0'"

2021-05-31 15:32:22,1399388288499302410,0,0,"b'@NetflixLAT The OA Part III, por favor \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/oNOgJIoww4'"

2021-05-31 15:31:45,1399388135394627584,0,0,"b'@NetflixID The OA Part III, please \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/sZ0qejxwss'"

2021-05-31 15:30:35,1399387843361902593,0,0,"b'@NetflixMY The OA Part III, please \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/aT5ustwVDR'"

2021-05-31 14:18:26,1399369685485998089,0,0,"b'@NetflixBrasil The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/h4BEbExSP4'"

2021-05-31 14:03:45,1399365987418447875,1,0,"b'@NetflixMENA The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/dTptB8rZbX'"

2021-05-31 14:02:59,1399365795394863116,0,0,"b'@NetflixMY The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/uUOFSxzq3e'"

2021-05-31 14:02:23,1399365646819938307,1,1,b'@NetflixSA @LesleyAnnBrandt Everyday is Waiting For The OA Part III Day. \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/eV8O8u3wW4'

2021-05-31 14:01:17,1399365367370289155,0,0,b'@NetflixIndia @karthiksubbaraj @StudiosYNot Suruli? Is he/she in The OA Part III? \xf0\x9f\x98\x83\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/P9f8iUJPeU'

2021-05-31 13:59:49,1399365000469401600,1,0,"b'@NetflixDE The OA Part III, bitte \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/f3rs3pEv5C'"

2021-05-31 13:59:19,1399364875432992773,0,0,"b'@NetflixIT The OA Part III, per favore \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/YmbOOH7vxX'"

2021-05-31 13:58:50,1399364751017271297,0,0,"b'@NetflixMY The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/sFfkPEIsGb'"

2021-05-31 13:58:02,1399364548990312451,0,0,"b'@NetflixID The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/TiZR4tseMF'"

2021-05-31 13:54:15,1399363599349452800,0,0,"b'@NetflixJP The OA Part III, onegaishimasu \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/WjGdjuXs97'"

2021-05-31 13:53:50,1399363493522989061,0,0,b'@NetflixMY Most excited for The OA Part III! \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/rtDZF6Zt6K'

2021-05-31 13:53:12,1399363333925617669,1,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/UzuYACox0k'"

2021-05-31 13:52:47,1399363229093085185,0,0,"b'@NetflixPT The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/VDKdEYGV9y'"

2021-05-31 13:51:29,1399362903917187075,0,0,"b'@NetflixMY The OA Part III, please \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/7SODv3aSpY'"

2021-05-31 13:50:59,1399362775667855360,1,0,"b'@NetflixID The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/PNbgHvrIx0'"

2021-05-31 13:50:25,1399362636014403584,0,0,"b'@NetflixIT The OA Part III, per favore \xf0\x9f\x98\xac\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/ebUcpLaZPq'"

2021-05-31 13:49:19,1399362358955360257,0,0,b'@NetflixNL The OA Part III en The OA Part IV. \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/2emQ00fRG8'

2021-05-31 13:48:48,1399362225924608005,1,0,"b'@NetflixIndia I don\xe2\x80\x99t want to drink jal. I prefer to watch Part III of The OA, while drinking jasmine tea or something. \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/v9uZp5RBE4'"

2021-05-31 13:47:01,1399361778916659202,1,1,"b'@NetflixSA The OA Part III, please \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/7xO0qoDPcO'"

2021-05-31 13:46:17,1399361591905337348,0,0,"b'@NetflixID The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/hvEegFQoZA'"

2021-05-31 13:45:44,1399361454126551066,2,0,"b'@NetflixDE The OA Part III, bitte \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/aNW9gGj7za'"

2021-05-31 13:45:20,1399361355799539713,0,0,"b'@NetflixJP The OA Part III, onegaishimasu \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/SzPRfb478U'"

2021-05-31 13:44:58,1399361261075316743,0,0,"b'@NetflixID The OA Part III, please \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/qmLkYPJEbI'"

2021-05-31 13:42:42,1399360692852035584,2,0,"b'@NetflixIT The OA Part III, per favore \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/ms88zwdPNp'"

2021-05-31 09:04:26,1399290664173584388,0,67,b'RT @Chris1928: Sadly @netflix after 10 years I had to #CancelNetflix. The #StrangerThings collab with @7DS_en should have never been given\xe2\x80\xa6'

2021-05-31 07:34:14,1399267966030684162,1,0,b'@NetflixIndia Justice for The OA! \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/ELYuyI3RLZ'

2021-05-31 07:33:39,1399267818852466689,1,0,"b'@NetflixIndia The OA Part III, please \xf0\x9f\xa4\xaa\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/FLoMb4mJ0x'"

2021-05-31 07:33:08,1399267687902154757,0,0,b'@NetflixID The OA S3 please \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/Mw7ZV4JKQX'

2021-05-31 07:32:22,1399267495261966337,0,0,b'@NetflixMY The OA Part III! \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\xa4\xa9\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/pkbc4HXpR6'

2021-05-31 07:31:54,1399267376504487938,0,0,"b'@NetflixID The OA Part III, please \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/stc11fMRwx'"

2021-05-31 07:31:12,1399267199223832577,0,0,"b'@NetflixJP The OA Part III, onegaishimasu \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/KTrihwck7t'"

2021-05-31 07:30:30,1399267022941343747,0,0,"b'@NetflixLAT The OA Part III, por favor \xf0\x9f\x98\xac\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/WNjzmzL5Tb'"

2021-05-31 07:30:02,1399266906385915906,1,0,"b'@NetflixLAT The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/CamOowTC3F'"

2021-05-31 02:58:38,1399198608646418435,0,1,"b'RT @AnwarKasi: @NetflixSA The OA Part III, please \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/u9QQR6SkRL'"

2021-05-31 02:49:39,1399196347107061760,0,1,"b'RT @AnwarKasi: @NetflixSA Oopsie, you forgot The OA S3. When?! \xf0\x9f\x98\xac\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/y2BuKWXI2U'"

2021-05-31 02:32:15,1399191967003811840,0,1,b'RT @AnwarKasi: @NetflixIndia My friend wants to watch The OA when Part III is out. \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.c\xe2\x80\xa6'

2021-05-31 02:12:57,1399187109198675968,0,2,"b'RT @AnwarKasi: @NetflixIndia The real questions are: what happens after that marvelous cliffhanger ending of The OA Part II, and when do we\xe2\x80\xa6'"

2021-05-31 01:46:36,1399180481053310977,0,1,"b'RT @AnwarKasi: @NetflixIndia More interestingly, when is The OA Part III coming out? \xf0\x9f\x98\x80\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t\xe2\x80\xa6'"

2021-05-31 00:41:58,1399164213000560642,0,67,b'RT @Chris1928: Sadly @netflix after 10 years I had to #CancelNetflix. The #StrangerThings collab with @7DS_en should have never been given\xe2\x80\xa6'

2021-05-30 23:11:28,1399141440467374085,1,0,"b'@NetflixMY The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/KsMHpkzxKw'"

2021-05-30 22:16:33,1399127618692161537,0,2,"b'RT @AnwarKasi: @NetflixIndia The real questions are: what happens after that marvelous cliffhanger ending of The OA Part II, and when do we\xe2\x80\xa6'"

2021-05-30 20:39:19,1399103149776965635,3,0,"b'@NetflixLAT The OA Part III, por favor \xf0\x9f\x98\xa4\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/YXOT2Xfc6m'"

2021-05-30 20:00:44,1399093438147088389,1,0,"b'@NetflixBrasil The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/ikMrjfRtjm'"

2021-05-30 19:51:13,1399091042390007808,1,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/YOEe3Fczmu'"

2021-05-30 19:49:22,1399090579749982209,1,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/g6fhYwN5gm'"

2021-05-30 19:48:44,1399090418327949316,1,0,"b'@NetflixBrasil The OA Part III, por favor \xf0\x9f\x98\xac\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/edc5fZFpMJ'"

2021-05-30 19:47:30,1399090107802599424,2,1,"b'@NetflixSA Oopsie, you forgot The OA S3. When?! \xf0\x9f\x98\xac\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/y2BuKWXI2U'"

2021-05-30 19:45:11,1399089527080300545,1,0,"b'@NetflixLAT The OA Part III, por favor \xf0\x9f\x98\x8a\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/VYDmjyg9Xy'"

2021-05-30 19:44:24,1399089330493313028,1,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\x99\x83\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/OiDVAiNXbL'"

2021-05-30 19:42:56,1399088960455036935,1,0,"b'@NetflixDE The OA Part III, bitte \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/xetxEsYOg2'"

